SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID_2
11,2014,418294852,4,101,12,2167,418294852_101
11,2014,418294852,4,102,12,2167,418294852_102
11,2014,418294946,4,101,12,14883,418294946_101
11,2014,418303086,4,102,12,11222,418303086_102
11,2014,418303086,4,103,12,11222,418303086_103
11,2014,418303086,4,301,12,11222,418303086_301
11,2014,418303316,4,101,12,6168,418303316_101
11,2014,418303449,4,101,12,9838,418303449_101
11,2014,418303449,4,102,12,9838,418303449_102
11,2014,418303449,4,103,12,9838,418303449_103
11,2014,418334060,4,101,12,7508,418334060_101
11,2014,418334060,4,102,12,7508,418334060_102
11,2014,418334259,4,101,12,29695,418334259_101
11,2014,418334259,4,102,12,29695,418334259_102
11,2014,418334259,4,103,12,29695,418334259_103
11,2014,418334259,4,401,12,29695,418334259_401
21,2014,418334596,4,101,12,2415,418334596_101
11,2014,418359149,4,101,12,23084,418359149_101
11,2014,418359149,4,102,12,23084,418359149_102
11,2014,418359294,4,101,12,17750,418359294_101
11,2014,418359294,4,102,12,17750,418359294_102
11,2014,418359944,4,101,12,24187,418359944_101
11,2014,418359944,4,102,12,24187,418359944_102
11,2014,418406060,4,101,12,8711,418406060_101
11,2014,418406060,4,301,12,8711,418406060_301
11,2014,418406116,4,101,12,556,418406116_101
21,2014,418406267,4,101,12,1773,418406267_101
11,2014,418406297,4,101,12,9589,418406297_101
11,2014,418406297,4,102,12,9589,418406297_102
11,2014,418406596,4,101,12,5950,418406596_101
11,2014,418406596,4,102,12,5950,418406596_102
11,2014,418406622,4,101,12,13665,418406622_101
11,2014,418406622,4,102,12,13665,418406622_102
11,2014,418406622,4,103,12,13665,418406622_103
11,2014,418406622,4,104,12,13665,418406622_104
11,2014,418406622,4,105,12,13665,418406622_105
11,2014,418406788,4,101,12,4718,418406788_101
11,2014,418406788,4,102,12,4718,418406788_102
11,2014,418406883,4,101,12,5591,418406883_101
41,2014,418408149,4,101,12,8416,418408149_101
41,2014,418408149,4,401,12,8416,418408149_401
41,2014,418408149,4,402,12,8416,418408149_402
11,2014,418408197,4,101,12,6284,418408197_101
11,2014,418408197,4,102,12,6284,418408197_102
11,2014,418408197,4,103,12,6284,418408197_103
11,2014,418408197,4,201,12,6284,418408197_201
11,2014,418408259,4,101,12,19117,418408259_101
11,2014,418408259,4,102,12,19117,418408259_102
11,2014,418408259,4,103,12,19117,418408259_103
11,2014,418408259,4,104,12,19117,418408259_104
11,2014,418408259,4,401,12,19117,418408259_401
11,2014,418408259,4,402,12,19117,418408259_402
11,2014,418408259,4,403,12,19117,418408259_403
11,2014,418408660,4,101,12,5790,418408660_101
11,2014,418408660,4,201,12,5790,418408660_201
11,2014,418408660,4,202,12,5790,418408660_202
11,2014,418408660,4,203,12,5790,418408660_203
11,2014,418408660,4,204,12,5790,418408660_204
11,2014,418408660,4,401,12,5790,418408660_401
11,2014,418408944,4,101,12,2144,418408944_101
11,2014,418408944,4,102,12,2144,418408944_102
11,2014,418415023,4,101,12,0,418415023_101
11,2014,418418174,4,101,12,6691,418418174_101
11,2014,418418174,4,102,12,6691,418418174_102
11,2014,418418174,4,302,12,6691,418418174_302
11,2014,418418903,4,101,12,3231,418418903_101
11,2014,418438765,4,101,12,3593,418438765_101
31,2014,418472343,4,101,12,6909,418472343_101
31,2014,418472343,4,401,12,6909,418472343_401
11,2014,418472746,4,101,12,5946,418472746_101
11,2014,418472746,4,102,12,5946,418472746_102
41,2014,418494086,4,101,12,22722,418494086_101
41,2014,418494086,4,102,12,22722,418494086_102
41,2014,418494086,4,103,12,22722,418494086_103
41,2014,418494086,4,104,12,22722,418494086_104
11,2014,418494905,4,101,12,2300,418494905_101
11,2014,418494946,4,101,12,11002,418494946_101
11,2014,418494946,4,102,12,11002,418494946_102
11,2014,418494946,4,103,12,11002,418494946_103
11,2014,418494946,4,104,12,11002,418494946_104
11,2014,418500162,4,101,12,6952,418500162_101
11,2014,418500162,4,103,12,6952,418500162_103
11,2014,418500162,4,401,12,6952,418500162_401
11,2014,418500162,4,402,12,6952,418500162_402
11,2014,418500458,4,101,12,3978,418500458_101
11,2014,418500458,4,102,12,3978,418500458_102
11,2014,418500458,4,103,12,3978,418500458_103
11,2014,418500458,4,104,12,3978,418500458_104
11,2014,418500692,4,101,12,7737,418500692_101
11,2014,418500692,4,102,12,7737,418500692_102
11,2014,418500692,4,103,12,7737,418500692_103
11,2014,418500692,4,104,12,7737,418500692_104
11,2014,418500692,4,105,12,7737,418500692_105
11,2014,418500692,4,106,12,7737,418500692_106
11,2014,418500692,4,201,12,7737,418500692_201
11,2014,418500705,4,101,12,1,418500705_101
11,2014,418500773,4,101,12,1515,418500773_101
11,2014,418500994,4,101,12,3841,418500994_101
11,2014,418501389,4,101,12,5972,418501389_101
11,2014,418501389,4,102,12,5972,418501389_102
11,2014,418501482,4,101,12,2489,418501482_101
11,2014,418501482,4,102,12,2489,418501482_102
11,2014,418501494,4,101,12,1410,418501494_101
11,2014,418533950,4,101,12,2648,418533950_101
11,2014,418533950,4,102,12,2648,418533950_102
11,2014,418533950,4,103,12,2648,418533950_103
11,2014,418552692,4,101,12,3555,418552692_101
11,2014,418552692,4,102,12,3555,418552692_102
11,2014,418552773,4,101,12,3670,418552773_101
11,2014,418552773,4,102,12,3670,418552773_102
11,2014,418555070,4,101,12,2640,418555070_101
11,2014,418609029,4,101,12,8848,418609029_101
11,2014,418609029,4,102,12,8848,418609029_102
11,2014,418609029,4,103,12,8848,418609029_103
11,2014,418609142,4,101,12,730,418609142_101
11,2014,418609319,4,101,12,3243,418609319_101
11,2014,418609553,4,101,12,5415,418609553_101
11,2014,418609553,4,102,12,5415,418609553_102
21,2014,418610770,4,101,12,1100,418610770_101
41,2014,418635162,4,101,12,4173,418635162_101
11,2014,418662431,4,101,12,8327,418662431_101
11,2014,418662431,4,102,12,8327,418662431_102
11,2014,418662431,4,103,12,8327,418662431_103
11,2014,418662431,4,104,12,8327,418662431_104
11,2014,418662431,4,201,12,8327,418662431_201
11,2014,418662431,4,401,12,8327,418662431_401
11,2014,418662549,4,101,12,4207,418662549_101
41,2014,418688149,4,101,12,6431,418688149_101
11,2014,418688207,4,101,12,6143,418688207_101
11,2014,418688207,4,102,12,6143,418688207_102
11,2014,418688207,4,103,12,6143,418688207_103
11,2014,418688207,4,301,12,6143,418688207_301
41,2014,418688660,4,101,12,8735,418688660_101
41,2014,418688660,4,102,12,8735,418688660_102
11,2014,418688831,4,101,12,9506,418688831_101
11,2014,418688831,4,102,12,9506,418688831_102
11,2014,418688831,4,103,12,9506,418688831_103
41,2014,418688944,4,101,12,6322,418688944_101
41,2014,418688944,4,401,12,4463,418688944_401
41,2014,418688944,4,402,12,6322,418688944_402
11,2014,418689173,4,101,12,27459,418689173_101
11,2014,418689243,4,101,12,1520,418689243_101
11,2014,418689494,4,101,12,29155,418689494_101
11,2014,418689494,4,102,12,29155,418689494_102
11,2014,418689494,4,103,12,29155,418689494_103
11,2014,418689655,4,101,12,4126,418689655_101
11,2014,418689655,4,102,12,4126,418689655_102
41,2014,418755291,4,101,12,1330,418755291_101
11,2014,418756162,4,101,12,3545,418756162_101
11,2014,418756162,4,102,12,3545,418756162_102
11,2014,418756994,4,101,12,4429,418756994_101
11,2014,418756994,4,102,12,4429,418756994_102
11,2014,418783549,4,101,12,5213,418783549_101
11,2014,418783932,4,101,12,4719,418783932_101
11,2014,418783932,4,401,12,4719,418783932_401
11,2014,418783932,4,402,12,4719,418783932_402
11,2014,418783932,4,403,12,4719,418783932_403
11,2014,418783932,4,404,12,4719,418783932_404
11,2014,418809086,4,101,12,13158,418809086_101
11,2014,418809086,4,102,12,13158,418809086_102
21,2014,418809291,4,101,12,8339,418809291_101
21,2014,418809291,4,102,12,8339,418809291_102
21,2014,418809291,4,103,12,8339,418809291_103
21,2014,418809291,4,104,12,8339,418809291_104
31,2014,418809449,4,101,12,10305,418809449_101
31,2014,418809449,4,102,12,10305,418809449_102
11,2014,418809852,4,101,12,32445,418809852_101
11,2014,418809852,4,102,12,32445,418809852_102
11,2014,418809946,4,101,12,18039,418809946_101
11,2014,418809946,4,301,12,18039,418809946_301
11,2014,418816458,4,101,12,13210,418816458_101
11,2014,418816458,4,102,12,13210,418816458_102
11,2014,418816458,4,103,12,13210,418816458_103
11,2014,418816458,4,104,12,13210,418816458_104
11,2014,418816458,4,301,12,13210,418816458_301
11,2014,418816458,4,302,12,13210,418816458_302
11,2014,418816994,4,101,12,5743,418816994_101
11,2014,418816994,4,102,12,5743,418816994_102
11,2014,418816994,4,302,12,5743,418816994_302
41,2014,418828887,4,101,12,5337,418828887_101
41,2014,418828887,4,102,12,5337,418828887_102
41,2014,418828887,4,103,12,5337,418828887_103
41,2014,418828887,4,104,12,5337,418828887_104
11,2014,418847509,4,101,12,8356,418847509_101
11,2014,418847509,4,102,12,8356,418847509_102
11,2014,418847509,4,103,12,8356,418847509_103
11,2014,418847509,4,104,12,8356,418847509_104
11,2014,418847549,4,101,12,10190,418847549_101
11,2014,418847584,4,101,12,3738,418847584_101
11,2014,418847584,4,102,12,3738,418847584_102
11,2014,418847804,4,101,12,4597,418847804_101
11,2014,418847804,4,102,12,4597,418847804_102
11,2014,418847804,4,103,12,4597,418847804_103
41,2014,418925197,4,102,12,4813,418925197_102
11,2014,418925294,4,101,12,4481,418925294_101
11,2014,418925294,4,102,12,4481,418925294_102
41,2014,418925660,4,101,12,15574,418925660_101
41,2014,418925660,4,102,12,15574,418925660_102
41,2014,418925660,4,103,12,15574,418925660_103
11,2014,418925831,4,101,12,2657,418925831_101
31,2014,418925944,4,101,12,10478,418925944_101
31,2014,418925944,4,102,12,10478,418925944_102
31,2014,418925944,4,103,12,10478,418925944_103
31,2014,418925944,4,104,12,10478,418925944_104
11,2014,418932035,4,101,12,1999,418932035_101
11,2014,418932086,4,101,12,1344,418932086_101
11,2014,418932086,4,102,12,1344,418932086_102
11,2014,418932283,4,101,12,9717,418932283_101
11,2014,418932283,4,102,12,9717,418932283_102
11,2014,418932373,4,101,12,5172,418932373_101
11,2014,418932449,4,101,12,2728,418932449_101
31,2014,418932449,4,102,12,3264,418932449_102
11,2014,418932449,4,301,12,2728,418932449_301
11,2014,418932689,4,101,12,1400,418932689_101
11,2014,418932903,4,101,12,2474,418932903_101
11,2014,418932946,4,101,12,3410,418932946_101
41,2014,418945440,4,102,12,1950,418945440_102
11,2014,418945584,4,101,12,820,418945584_101
11,2014,418945584,4,102,12,820,418945584_102
11,2014,418945772,4,101,12,1090,418945772_101
11,2014,418967174,4,101,12,3300,418967174_101
11,2014,418967174,4,102,12,3300,418967174_102
11,2014,418967291,4,101,12,2561,418967291_101
11,2014,418967291,4,102,12,2561,418967291_102
31,2014,418967291,4,103,12,0,418967291_103
42,2014,418967291,4,105,12,2060,418967291_105
42,2014,418967291,4,401,12,2060,418967291_401
42,2014,418967291,4,402,12,2060,418967291_402
42,2014,418967291,4,403,12,2060,418967291_403
11,2014,418967852,4,101,12,10092,418967852_101
11,2014,418967852,4,102,12,10092,418967852_102
11,2014,418967852,4,103,12,10092,418967852_103
11,2014,418967852,4,104,12,10092,418967852_104
31,2014,418967903,4,102,12,3366,418967903_102
11,2014,418967905,4,101,12,3565,418967905_101
11,2014,418967905,4,102,12,3565,418967905_102
11,2014,418982431,4,101,12,9894,418982431_101
11,2014,418982431,4,102,12,9894,418982431_102
11,2014,418982431,4,103,12,9894,418982431_103
11,2014,418982431,4,104,12,9894,418982431_104
11,2014,418982431,4,105,12,9894,418982431_105
11,2014,418982431,4,106,12,9894,418982431_106
11,2014,418982692,4,101,12,2054,418982692_101
11,2014,418982692,4,102,12,2054,418982692_102
11,2014,418982692,4,103,12,2054,418982692_103
11,2014,418982705,4,101,12,3836,418982705_101
11,2014,418988319,4,101,12,5512,418988319_101
11,2014,418988319,4,102,12,5512,418988319_102
11,2014,418988319,4,103,12,5512,418988319_103
11,2014,418988319,4,301,12,5512,418988319_301
11,2014,418988319,4,302,12,5512,418988319_302
11,2014,418988319,4,303,12,5512,418988319_303
11,2014,418988553,4,101,12,4430,418988553_101
11,2014,418988553,4,102,12,4430,418988553_102
11,2014,418995086,4,101,12,1766,418995086_101
11,2014,418995267,4,101,12,3848,418995267_101
11,2014,418995267,4,102,12,3848,418995267_102
11,2014,418995267,4,103,12,3848,418995267_103
11,2014,418995267,4,104,12,3848,418995267_104
11,2014,418995502,4,101,12,15299,418995502_101
11,2014,418995502,4,102,12,15299,418995502_102
11,2014,418995502,4,103,12,15299,418995502_103
11,2014,418995502,4,104,12,15299,418995502_104
11,2014,418995566,4,101,12,14239,418995566_101
11,2014,418995566,4,102,12,14239,418995566_102
11,2014,418995566,4,103,12,14239,418995566_103
11,2014,418995566,4,104,12,14239,418995566_104
11,2014,418995582,4,101,12,8203,418995582_101
11,2014,418995582,4,102,12,8203,418995582_102
11,2014,418995582,4,103,12,8203,418995582_103
21,2014,418995596,4,101,12,2289,418995596_101
21,2014,418995596,4,102,12,2289,418995596_102
11,2014,418995632,4,101,12,11941,418995632_101
11,2014,418995632,4,102,12,11941,418995632_102
11,2014,418995801,4,101,12,5554,418995801_101
11,2014,418995801,4,102,12,5554,418995801_102
11,2014,418995898,4,101,12,5672,418995898_101
11,2014,418995898,4,102,12,5672,418995898_102
11,2014,418995919,4,101,12,2283,418995919_101
21,2014,562892294,4,101,12,1385,562892294_101
21,2014,562892294,4,301,12,1385,562892294_301
31,2014,562892932,4,101,12,485,562892932_101
32,2014,562892932,4,102,12,3945,562892932_102
31,2014,562892932,4,301,12,485,562892932_301
31,2014,562892932,4,302,12,485,562892932_302
32,2014,562892932,4,401,12,3945,562892932_401
31,2014,860021660,4,101,12,5214,860021660_101
31,2014,860021660,4,102,12,5214,860021660_102
31,2014,860021660,4,301,12,5214,860021660_301
11,2014,860037058,4,101,12,826,860037058_101
11,2014,860037964,4,101,12,1363,860037964_101
11,2014,860037964,4,102,12,1363,860037964_102
11,2014,860037964,4,103,12,1363,860037964_103
11,2014,860037964,4,401,12,1363,860037964_401
11,2014,860049040,4,101,12,1605,860049040_101
11,2014,860049040,4,102,12,1605,860049040_102
11,2014,860049040,4,103,12,1605,860049040_103
11,2014,860049162,4,101,12,5145,860049162_101
11,2014,860049162,4,102,12,5145,860049162_102
11,2014,860049162,4,103,12,5145,860049162_103
11,2014,860049162,4,104,12,5145,860049162_104
41,2014,860049196,4,101,12,8656,860049196_101
41,2014,860049196,4,102,12,8656,860049196_102
11,2014,860049420,4,101,12,970,860049420_101
11,2014,860049458,4,101,12,4473,860049458_101
11,2014,860049458,4,102,12,4473,860049458_102
11,2014,860049584,4,101,12,2657,860049584_101
11,2014,860049584,4,102,12,2657,860049584_102
11,2014,860049584,4,103,12,2657,860049584_103
11,2014,860049584,4,104,12,2657,860049584_104
11,2014,860049584,4,201,12,2657,860049584_201
11,2014,860049705,4,101,12,996,860049705_101
11,2014,860049773,4,101,12,4193,860049773_101
11,2014,860049773,4,102,12,4193,860049773_102
11,2014,860049804,4,101,12,10540,860049804_101
11,2014,860049804,4,102,12,10540,860049804_102
11,2014,860049804,4,103,12,10540,860049804_103
11,2014,860057566,4,101,12,14640,860057566_101
11,2014,860057566,4,102,12,14640,860057566_102
11,2014,860057632,4,101,12,7697,860057632_101
11,2014,860057632,4,102,12,7697,860057632_102
11,2014,860057632,4,103,12,7697,860057632_103
41,2014,860057883,4,101,12,36621,860057883_101
41,2014,860068259,4,101,12,3481,860068259_101
41,2014,860068259,4,401,12,3481,860068259_401
41,2014,860068259,4,402,12,3481,860068259_402
41,2014,860068259,4,403,12,3481,860068259_403
41,2014,860068259,4,404,12,3481,860068259_404
21,2014,860068944,4,101,12,6122,860068944_101
21,2014,860068944,4,102,12,6122,860068944_102
21,2014,860068944,4,103,12,6122,860068944_103
21,2014,860068944,4,301,12,6122,860068944_301
11,2014,860086373,4,101,12,5967,860086373_101
11,2014,860086373,4,102,12,5967,860086373_102
11,2014,860092054,4,101,12,8363,860092054_101
11,2014,860092054,4,102,12,8363,860092054_102
11,2014,860092054,4,103,12,8363,860092054_103
11,2014,860092080,4,101,12,514,860092080_101
11,2014,860092392,4,101,12,6636,860092392_101
11,2014,860092392,4,102,12,6636,860092392_102
11,2014,860092489,4,101,12,15743,860092489_101
11,2014,860092489,4,102,12,15743,860092489_102
11,2014,860114058,4,101,12,5205,860114058_101
11,2014,860114284,4,101,12,6827,860114284_101
21,2014,860114964,4,101,12,3501,860114964_101
21,2014,860114964,4,102,12,3501,860114964_102
21,2014,860114964,4,103,12,3501,860114964_103
21,2014,860114964,4,104,12,3501,860114964_104
21,2014,860114964,4,105,12,3501,860114964_105
21,2014,860114964,4,401,12,3501,860114964_401
11,2014,860121267,4,101,12,1953,860121267_101
11,2014,860121547,4,101,12,1703,860121547_101
11,2014,860121547,4,102,12,1703,860121547_102
11,2014,860121967,4,101,12,3000,860121967_101
41,2014,860135267,4,101,12,20142,860135267_101
41,2014,860135267,4,102,12,20142,860135267_102
41,2014,860135267,4,103,12,20142,860135267_103
31,2014,860135267,4,104,12,4281,860135267_104
42,2014,860135267,4,105,12,643,860135267_105
41,2014,860135267,4,106,12,20142,860135267_106
31,2014,860135267,4,301,12,4281,860135267_301
31,2014,860135267,4,302,12,4281,860135267_302
41,2014,860135267,4,401,12,20142,860135267_401
11,2014,860135919,4,101,12,13014,860135919_101
11,2014,860135919,4,102,12,13014,860135919_102
11,2014,860135919,4,103,12,13014,860135919_103
11,2014,860135919,4,104,12,13014,860135919_104
11,2014,860136009,4,101,12,4869,860136009_101
11,2014,860136009,4,102,12,4869,860136009_102
11,2014,860136099,4,101,12,4189,860136099_101
11,2014,860136099,4,102,12,4189,860136099_102
11,2014,860136235,4,101,12,2397,860136235_101
11,2014,860136235,4,102,12,2397,860136235_102
11,2014,860136235,4,103,12,2397,860136235_103
11,2014,860136235,4,104,12,2397,860136235_104
11,2014,860136235,4,105,12,2397,860136235_105
11,2014,860136276,4,101,12,8562,860136276_101
11,2014,860136276,4,102,12,8562,860136276_102
11,2014,860136480,4,101,12,23362,860136480_101
11,2014,860136480,4,102,12,23362,860136480_102
11,2014,860136480,4,103,12,23362,860136480_103
11,2014,860136535,4,101,12,4892,860136535_101
11,2014,860136535,4,102,12,4892,860136535_102
11,2014,860136535,4,103,12,4892,860136535_103
11,2014,860136535,4,104,12,4892,860136535_104
11,2014,860136535,4,105,12,4892,860136535_105
11,2014,860136599,4,101,12,6442,860136599_101
11,2014,860136599,4,102,12,6442,860136599_102
11,2014,860136599,4,103,12,6442,860136599_103
11,2014,860136599,4,201,12,6442,860136599_201
11,2014,860136840,4,101,12,2364,860136840_101
11,2014,860136840,4,102,12,2364,860136840_102
11,2014,860136954,4,101,12,7529,860136954_101
11,2014,860209071,4,101,12,13582,860209071_101
11,2014,860209071,4,102,12,13582,860209071_102
11,2014,860209233,4,101,12,16485,860209233_101
11,2014,860209233,4,102,12,16485,860209233_102
11,2014,860209247,4,101,12,7391,860209247_101
11,2014,860209247,4,102,12,7391,860209247_102
11,2014,860209360,4,101,12,1162,860209360_101
11,2014,860209360,4,102,12,1162,860209360_102
11,2014,860209360,4,103,12,1162,860209360_103
11,2014,860209360,4,104,12,1162,860209360_104
11,2014,860209360,4,201,12,1162,860209360_201
11,2014,860209444,4,101,12,1355,860209444_101
11,2014,860209646,4,101,12,4927,860209646_101
11,2014,860209646,4,301,12,4927,860209646_301
11,2014,860209646,4,302,12,4927,860209646_302
11,2014,860209755,4,101,12,6387,860209755_101
11,2014,860209755,4,401,12,6387,860209755_401
11,2014,860209755,4,402,12,6387,860209755_402
11,2014,860209832,4,101,12,7373,860209832_101
11,2014,860209832,4,102,12,7373,860209832_102
11,2014,860209848,4,101,12,2919,860209848_101
11,2014,860209894,4,101,12,6954,860209894_101
11,2014,860209894,4,102,12,6954,860209894_102
11,2014,860209933,4,101,12,7712,860209933_101
11,2014,860209933,4,102,12,7712,860209933_102
11,2014,860209933,4,103,12,7712,860209933_103
11,2014,860209933,4,104,12,7712,860209933_104
31,2014,860215233,4,101,12,3776,860215233_101
31,2014,860215233,4,102,12,3776,860215233_102
31,2014,860215233,4,103,12,3776,860215233_103
21,2014,860215545,4,101,12,5180,860215545_101
21,2014,860215545,4,102,12,5180,860215545_102
21,2014,860215545,4,103,12,5180,860215545_103
21,2014,860215545,4,201,12,5180,860215545_201
11,2014,860228954,4,102,12,8539,860228954_102
11,2014,860228954,4,103,12,8539,860228954_103
11,2014,860256568,4,101,12,1071,860256568_101
41,2014,860274173,4,101,12,5536,860274173_101
11,2014,860274173,4,102,12,35537,860274173_102
11,2014,860274173,4,103,12,35537,860274173_103
11,2014,860274173,4,104,12,35537,860274173_104
41,2014,860274173,4,301,12,5536,860274173_301
11,2014,860274291,4,101,12,10682,860274291_101
11,2014,860274291,4,102,12,10682,860274291_102
11,2014,860274291,4,103,12,10682,860274291_103
11,2014,860274291,4,104,12,10682,860274291_104
11,2014,860274291,4,105,12,10682,860274291_105
11,2014,860274319,4,101,12,3471,860274319_101
11,2014,860274319,4,102,12,3471,860274319_102
11,2014,860274360,4,101,12,9000,860274360_101
11,2014,860274360,4,102,12,9000,860274360_102
11,2014,860274950,4,101,12,4,860274950_101
11,2014,860274950,4,102,12,4177,860274950_102
11,2014,860276060,4,101,12,2023,860276060_101
11,2014,860276060,4,102,12,2023,860276060_102
11,2014,860276197,4,101,12,1658,860276197_101
41,2014,860276207,4,104,12,2400,860276207_104
11,2014,860276259,4,101,12,0,860276259_101
11,2014,860276944,4,101,12,1601,860276944_101
21,2014,860285210,4,101,12,2824,860285210_101
21,2014,860285210,4,102,12,2824,860285210_102
11,2014,860285375,4,101,12,6497,860285375_101
11,2014,860285375,4,102,12,6497,860285375_102
11,2014,860285375,4,401,12,6497,860285375_401
11,2014,860285401,4,101,12,10197,860285401_101
11,2014,860285401,4,102,12,10197,860285401_102
11,2014,860285401,4,103,12,10197,860285401_103
11,2014,860285781,4,101,12,16859,860285781_101
11,2014,860285781,4,102,12,16859,860285781_102
11,2014,860285781,4,103,12,16859,860285781_103
11,2014,860285781,4,104,12,16859,860285781_104
